Nick Cottrell,superbowl,2018-02-04 19:51:23,0,,False,,,,http://pbs.twimg.com/profile_images/955662785698058240/sei-kK9g_normal.jpg,22592110,22592110,280,True,000000,,http://twitter.com/download/iphone,Twitter for iPhone,280,"Ribs, sausage, brisket, chicken, taco salad, bread dips, pizza, wings, pizza rolls...and chips and dip. Tonight is… https://t.co/xQe4eYSsKV",0,0,960239381398290432,960239381398290432,en,2018-02-04 19:51:43.427296,,nick__cottrell,Buffalo Sabres. Buffalo Bills. Buffalo Bandits. UB Bulls. Clemson Tigers. Music junky.
ICC,superbowl,2018-02-04 19:51:23,0,,False,,,,http://pbs.twimg.com/profile_images/902629017982910465/6ReUoVBi_normal.jpg,88100470,88100470,112,True,333333,,http://twitter.com/download/android,Twitter for Android,112,#Gameday #GoPats #SuperBowl https://t.co/ZFuOCDuXq2,0,0,960239381255741440,960239381255741440,und,2018-02-04 19:51:43.427967,Where the air is clear,IsraCuriel,"U2 fan, Dad, Anxious, CrossFit L1 Trainer, Black Belt Karate, Patriot & Pambolero [(+)] #NoEraPenal #CompTrainMasters"
bad,superbowl,2018-02-04 19:51:23,0,,False,,,,http://pbs.twimg.com/profile_images/860028142941024256/y7cebtSy_normal.jpg,713568998722576384,713568998722576384,88,True,000000,,http://twitter.com/download/android,Twitter for Android,88,"RT @TommyWiseau: Football is a fun game to play ! Toss the ball with your f(r)iends today !  

https://t.co/mkkYn0Ptvl 

#TommyWiseau
#TheR…",515,0,960239380685377536,960239380685377536,en,2018-02-04 19:51:43.428650,,virginulixes,for sale: baby
Asad Parker,superbowl,2018-02-04 19:51:23,0,,False,,,,http://pbs.twimg.com/profile_images/957504103503966208/_bNqYWyh_normal.jpg,713300290,713300290,1056,False,000000,,http://twitter.com,Twitter Web Client,1056,RT @MalcolmJenkins: 🙌🏾 so grateful! It’s finally here! #FlyEaglesFly #SuperBowl https://t.co/8ZldoXNfXQ,2153,0,960239380681158662,960239380681158662,en,2018-02-04 19:51:43.429782,,asadparkerr,(+) 919. Be genuine. Have purpose. Make it happen.
Jay Soule,superbowl,2018-02-04 19:51:23,0,,False,,,,http://pbs.twimg.com/profile_images/417984307076935680/6xSWaaGM_normal.jpeg,302061476,302061476,510,False,333333,,https://mobile.twitter.com,Twitter Lite,510,"RT @JoeConchaTV: To those declaring a boycott of the Super Bowl today over the anthem controversy, here's a fun fact. Not one of the 636 pl…",488,0,960239380152700928,960239380152700928,en,2018-02-04 19:51:43.430811,"Victoria, MN",SouleJay,"I Am Third!  God, Family...     Galatians 2:20                     Minnesota Sports Fan!!"
The Weebnd,superbowl,2018-02-04 19:51:23,0,,False,,,,http://pbs.twimg.com/profile_images/952435171877441536/V77lrJoI_normal.jpg,741317660089155585,741317660089155585,524,True,000000,,http://twitter.com/download/iphone,Twitter for iPhone,524,RT @Rhymestyle: The things I’d do for a chipotle burrito superbowl. Fuck. HEAL YOU LITTLE SHITS. I NEED FOOD.,1,0,960239380051804160,960239380051804160,en,2018-02-04 19:51:43.431503,Zest Town,ThatOne_Toaster,hit me up if you wanna play overwatch| @MioDaGod is trash at overwatch
Егор Кривицкий,superbowl,2018-02-04 19:51:23,0,,False,,,,http://pbs.twimg.com/profile_images/904622456966610944/Pa_Tmmcs_normal.jpg,2883651951,2883651951,2833,False,333333,,http://twitter.com/download/android,Twitter for Android,2833,RT @mevu_bet: SUPERBOWL .... SUPERBOWL LII it's inescapable.  Who do you bet on to win. the Eagles or the Patriots.  Let's meVu.  I'll meVu…,2,0,960239380043530240,960239380043530240,en,2018-02-04 19:51:43.432126,,egor9_ru,
Bernard Castro,superbowl,2018-02-04 19:51:23,0,599767159,False,SeanLowe09,,,http://pbs.twimg.com/profile_images/876667780145328128/G_dQlFsL_normal.jpg,636021189,636021189,398,False,333333,,http://twitter.com/#!/download/ipad,Twitter for iPad,398,@SeanLowe09 @clmgiudici #Eagles or #Patriots in the #SuperBowl?,0,0,960239379590545409,960239379590545409,en,2018-02-04 19:51:43.432760,"Woodside,NY",BernardCastro3,"Proud to represent Queens,NY"
Mark Manansala,superbowl,2018-02-04 19:51:23,0,895428040360153088,False,CryptoNoobGirl,959934452658065408,959934452658065408,http://pbs.twimg.com/profile_images/289445194/Picture_376_normal.jpg,35981236,35981236,408,False,666666,,http://twitter.com/download/android,Twitter for Android,408,@CryptoNoobGirl @SuperBowl Good time to eat dumplings🥟🎋🎇,0,0,960239379544338433,960239379544338433,en,2018-02-04 19:51:43.433116,,KeyzofLife,
Rich Kissel,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/897820364042096642/O-galqh3_normal.jpg,206919813,206919813,2242,False,333333,,http://twitter.com/download/iphone,Twitter for iPhone,2242,"RT @johnpavlovitz: ""In saying that these athletes are protesting the flag or the Military or the Anthem—you are choosing to listen to your…",114,0,960239378663706625,960239378663706625,en,2018-02-04 19:51:43.433476,United States,RichKiss1955,"Progressive patriot, spiritual but not religious (except the Mets). We can change world a kind act at a time. Dignity for all! Active member of the Resistance!"
Anonymous 🌐🐈🐾🎗️,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/881398153030713344/FN9uhI_M_normal.jpg,721992744210550784,721992744210550784,14431,False,000000,,http://twitter.com,Twitter Web Client,14431,"RT @AntiMedia: #Football    
#Superbowl 
#SuperBowlSunday  
#BoycottSuperBowl
#BoycottTheSuperBowl https://t.co/omBzPNikgU",8,0,960239378613256192,960239378613256192,und,2018-02-04 19:51:43.434102,Our mission is global peace.,YourAnonRevolt,🏴 @rul3r  #Anonymous #amnesty #MSF #BREAKING ＆#CYBERSECURITY NEWS  Whistleblowers #FreeAnons #Direniş #TeamVene10 #AnonOps #IntelGroup #AntiSec #400lbCr3w
Bob Weber,superbowl,2018-02-04 19:51:22,0,,False,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,187745778,187745778,98,False,333333,,http://twitter.com/download/android,Twitter for Android,98,RT @TrueIslamUSA: Help us recruit the most powerful team against the extremists. #SuperBowl #UnitedWeWin https://t.co/P4C31SxPcL,7,0,960239378584014848,960239378584014848,en,2018-02-04 19:51:43.435000,,bigbob571,"Wag More, Bark Less"
✨E.L✨,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/919364741776019456/XTHLHpQr_normal.jpg,301523773,301523773,2493,True,066110,,http://twitter.com/download/iphone,Twitter for iPhone,2493,Rooting for y’all @Eagles 🦅🏈🏈🏈 #SuperBowl #SBLII https://t.co/ov113Z7Zl7,0,0,960239378562940928,960239378562940928,en,2018-02-04 19:51:43.435767,"Kansas City, MO ",EbonyLatasha_,24 | Young With Too Much Ambition | Bachelor's Degree in #PublicRelations #PittState Alumni 👩🏾‍🎓🎓| #SportsManagement| Snapchat: Ebonylatasha
Chicago History,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/812245609730215936/4W20PGkE_normal.jpg,2731989603,2731989603,39065,False,333333,,http://twitter.com/download/iphone,Twitter for iPhone,39065,"And so it begins,

Round 1 of the #ChicagoHistory #SuperBowl menu: 
Salerno's on Grand Ave in #Chicago ~ Help yours… https://t.co/gWPU3dqrhh",0,0,960239378202112000,960239378202112000,en,2018-02-04 19:51:43.436282,"312 S Halsted St, Chicago, IL",Chicago_History,Chicken Soup For The Chicago Soul 🍺 IG: Chicago_History 💙
Emma Sibaja,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/938810001434427393/6-uIUSex_normal.jpg,33557765,33557765,728,True,000000,,http://twitter.com/download/iphone,Twitter for iPhone,728,"No me estoy congelando, no vine al #SuperBowl 🏈🇺🇸❤️ https://t.co/RLpkYhIAEa",0,0,960239378105815041,960239378105815041,es,2018-02-04 19:51:43.436676,,Emmasibaja,Un gordito vive dentro de mí. Coordinadora editorial web @GQMexico. Comensal. #MejorenBici
Anja Heldmann,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/925445894052499456/jMf7WcAK_normal.jpg,3398907107,3398907107,340,True,333333,,http://twitter.com/download/android,Twitter for Android,340,Andere freuen sich beim #Superbowl auf #Football 🏈 und ich freu mich auf den #MissionImpossibleFallout Trailer 😍… https://t.co/cRjh1woNKm,0,0,960239377858355200,960239377858355200,de,2018-02-04 19:51:43.437098,"Bayern, Deutschland",AnjaSpezl,"Mark Webber Fan forever ❤
Porsche - Mitch Evans🇳🇿🔋- 🚥F1🏁 #BH28 -           Sir Andy Murray 🎾-
SkiJumpingFamily🎿 - Henry Cavill #Cavillry #Superman"
Cachetes,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/959644338002255872/N6RbRSsf_normal.jpg,114977052,114977052,572,True,666666,,http://twitter.com/download/android,Twitter for Android,572,RT @pictoline: #SuperBowl Cómo se vive entre distintos fans 🏈😍😬😏 https://t.co/dhVcMyi8gU,55,0,960239377644388352,960239377644388352,es,2018-02-04 19:51:43.438231,"Guayaquil, Ecuador",xavi_olvera,"Socio de @BarcelonaSCweb 
Palco 1 K29 y bajista en @lastparachute. La infinidad del Universo, Networking, Food porn y videojuegos."
armando silva baena,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/947858954062774273/SZyakHbt_normal.jpg,95827413,95827413,1523,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,1523,Soy del 1% de la población mundial que NO le gusta el #SuperBowl y solo espera el #PepsiHalftime #SuperBowl2018 #JustinTimberlake,0,0,960239377610887168,960239377610887168,es,2018-02-04 19:51:43.455374,Ciudad Satélite,elshowdenando,"No me gustan los lunes. Odio el jamón. No sé manejar en reversa. Amo las fresas. Buscando a Nemo. Disculpen, soy rubio, a veces, muy rubio."
Rooman Hamza,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/830142937396891650/ASwQiedR_normal.jpg,221421253,221421253,286,True,000000,,http://twitter.com/download/iphone,Twitter for iPhone,286,"RT @TheRock: On my way to the #SuperBowl and just found out #JUMANJI is #1 - again. 

The last movie to open in December and still be #1 in…",748,0,960239377363369984,960239377363369984,en,2018-02-04 19:51:43.457172,"Madrid, Spain",RoomanHamza,"Die hard Madridista ,Real Madrid ,Traveller,EventManagement"
Donna Inappropriate,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/908418333640466433/WulvX21r_normal.jpg,77091190,77091190,1212,True,D1BEBE,,http://twitter.com/download/iphone,Twitter for iPhone,1212,"RT @fkajack: never forget lady gaga singing ""no matter gay, straight or bi, lesbian, transgender life"" at the most heterosexual event in th…",793,0,960239377204043776,960239377204043776,en,2018-02-04 19:51:43.460453,"Birmingham, England",D_Inappropriate,"Drunk blunt cunt wit chronic R.B.F, Gets ban's wit drag queens. #Badbitch #Shun ⚰️Always inappropriate by name & nature"
Jennifer Brinker,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/887077249782091778/93T1pT7V_normal.jpg,76367847,76367847,1836,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,1836,"RT @PiusOP: And the best thing about the #SuperBowl this year is that, for the first time in 30 years, no Catholic parish in Boston will be…",31,0,960239377183117312,960239377183117312,en,2018-02-04 19:51:43.462788,St. Louis,JenniferBrinker,Reporter @StLouisReview and @CatholicSTLMag | Board of directors @catholicpress | Snap/Gram: thepicapole | @rushtheband is Canada's greatest achievement
DIEGO ORTS,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/937253124762492929/bPGTHBku_normal.jpg,1379345916,1379345916,17,True,333333,,http://twitter.com/download/android,Twitter for Android,17,RT @TheTopComics: Hoy en el #SuperBowl también habra nuevos trailers de #Incredibles2 #JurassicWorld2 #BlackPanther #MissionImpossible #Wes…,116,0,960239377183051776,960239377183051776,es,2018-02-04 19:51:43.464233,,ORTSDIEGO,Nací un día y moriré no se cuando
Sportsnaut,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/716641560620888064/KCwpRYn3_normal.jpg,1943371212,1943371212,7446,True,333333,,http://sportsnaut.com,Sportsnaut Tweet,7446,Report: Eagles would consider trading Nick Foles this offseason https://t.co/kJ5Jai04f3 #SuperBowl #FlyEaglesFly https://t.co/5uB8h4R1Rc,0,0,960239377044660225,960239377044660225,en,2018-02-04 19:51:43.465430,"Phoenix, AZ",Sportsnaut,Sports + Juggernaut = Sportsnaut. There's no scraps in our scrapbook.
OlofsBetting,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/689605008673918977/NAZax4sn_normal.jpg,359598602,359598602,4898,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,4898,"RT @CoolbetSverige: Spelfördelningen på #Superbowl hos oss ser ut som följande i skrivande stund!

Våra odds: https://t.co/pBJkuoec2K #nfls…",1,0,960239376826601477,960239376826601477,sv,2018-02-04 19:51:43.466229,"Malmö, Sverige",OlofsBetting,"Soccerpunter, contact olofsbetting@gmail.com (F-skattsedel)"
Justin Nolan,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/1893818426/IMAG0094_normal.jpg,65548849,65548849,340,False,333333,,http://twitter.com/download/iphone,Twitter for iPhone,340,"RT @phillydotcom: While the #Eagles are in Minneapolis for a chance at a #SuperBowl win, fans back home also are gearing up for the big gam…",8,0,960239376524509186,960239376524509186,en,2018-02-04 19:51:43.467484,Eastern PA,chi2phi,"Born outside of Philly, raised in Chicago, came back to PA in 2001 and love it here.  I'm at every Flyers home game by the tunnel at section 122."
NorthStarRollerDerby,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/877542665721720832/oe9L5wxL_normal.jpg,16477627,16477627,3901,False,080708,,http://tapbots.com/tweetbot,Tweetbot for iΟS,3901,"The sporting world’s eyes are tuned to our city, and we can’t stop watching what’s happening in Manchester! #RDWC2018 #SuperbOwl",0,0,960239376209989632,960239376209989632,en,2018-02-04 19:51:43.468605,"Minneapolis, MN",NSRDMpls,Minneapolis' Skater-Owned Women's Flat Track Roller Derby League
"🏆Stately Wayne Manor ⭐✒🥁🗿🎬...wait, 🗿?",superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/950079805093040129/I0GSd_9e_normal.jpg,2834453063,2834453063,1144,False,000000,,http://twitter.com,Twitter Web Client,1144,"So, @DirtyDMantell, how you booking the #SuperBowl? Pats down by 4, final possession, fourth and goal, center compl… https://t.co/YbHkDHtXTS",0,0,960239376084144130,960239376084144130,en,2018-02-04 19:51:43.469289,Mount Olympus,SWManor,"AS SEEN OFF TV! 📺 https://t.co/RYkEsXwHoa Junkfilm Junkie (c), Longest-running #Wrestling mag columnist EVER. My Followers total reset when it hit 70 million."
Semi Sweet,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/449633896506732544/CQ9JekEk_normal.jpeg,619430588,619430588,383,False,333333,,http://twitter.com/download/android,Twitter for Android,383,"https://t.co/6QIX0sU9ZL

I'll just leave this right here 😙💋 #SuperBowl #PatriotsNation #GoPats",0,0,960239375807320064,960239375807320064,en,2018-02-04 19:51:43.469979,Little Rhody USA,semisweetPatti,Be soft. Do not let the world make you hard. Do not let pain make you hate. Do not let bitter steal your sweet. Though the rest disagree you still see beauty!
Gerard Merkel,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/683253539653595136/uEmp3tON_normal.jpg,2883547153,2883547153,109,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,109,"RT @JerseyKidPicks: GOLDEN  #Paypal  $300   #Giveaway 

“Random winners from this tweet only. All that retweets &amp; like this #Tweet Gets our…",19,0,960239375677259776,960239375677259776,en,2018-02-04 19:51:43.470500,"Hartford City, IN",Gmerkel1960,
Dusty Skull,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/883684204592148481/ZQtvsabH_normal.jpg,767020929100709888,767020929100709888,352,True,333333,,http://twitter.com/download/android,Twitter for Android,352,GAME DAY #SuperBowl #SBLII,0,0,960239375631122432,960239375631122432,en,2018-02-04 19:51:43.471606,"Atlanta, GA",CR4298,"Pro Wrestling Fan 👊 Team Blue #SDLive 👊
Dean Ambrose, AJ Styles, Seth Rollins, Finn Bálor, Kenny Omega, The Young Bucks #RusevDay #BulletClub #theELITE 🤘🤘"
Pete,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/954578721012404224/02RayVAo_normal.jpg,2227591831,2227591831,340,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,340,"RT @funder: RT if you agree Nunes should be indicted for obstruction &amp; for interfering with the Russia probes. Then support our podcast, we…",521,0,960239375471841282,960239375471841282,en,2018-02-04 19:51:43.472199,"Iowa, USA",sj_pete,Grandma/Cubs Fan/Die Hard Democrat/“Resistance” Go Blue Wave 2018 & 2020
Nerd (Not Austin),superbowl,2018-02-04 19:51:22,0,925211871921152000,False,AReignsEmpire,960230078419316736,960230078419316736,http://pbs.twimg.com/profile_images/959967959493042177/jOFHV60Q_normal.jpg,903013753549152256,903013753549152256,737,True,333333,,http://twitter.com/download/android,Twitter for Android,737,@AReignsEmpire Me too. They go to the Superbowl every year.,0,0,960239375341834241,960239375341834241,en,2018-02-04 19:51:43.473399,[Gay/RP] #TROI,TailoredinSuits,"His charm as a correspondent stems from experience touring around the country as an emcee.
Writing a new chapter with | @RobustPotent 1/14/17

NOT: @MikeRomeWWE"
Paty Pineda,superbowl,2018-02-04 19:51:22,0,,True,,,,http://pbs.twimg.com/profile_images/940660359945265152/nmd8-qKV_normal.jpg,145345161,145345161,323,False,333333,,http://twitter.com/download/android,Twitter for Android,323,A disfrutar del domingo #SuperBowl https://t.co/KB2ivIQwXw,0,0,960239375287111680,960239375287111680,es,2018-02-04 19:51:43.474118,Puebla Mexico,Paty_Pineda,"Comunicóloga de profesión, lectora apasionada y feliz. Orgullosa mamá de Maria y Luciana y enamorada esposa de Yayo"
Amanda Rosman,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/1502369406/268100_2187956108077_1522305929_32436640_3374290_n_normal.jpg,66866910,66866910,130,False,333333,,http://twitter.com/download/iphone,Twitter for iPhone,130,RT @PlaybookMark: DID YOU KNOW #PennState has had representatives in 90% (47 of 52) all #SuperBowl games played?,7,0,960239375278837760,960239375278837760,en,2018-02-04 19:51:43.475148,,ajrosman,
mandeep chumber,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/2631697572/396c3cc3c9af41ebc32652fd61394c6a_normal.png,26090525,26090525,314,False,333333,,http://twitter.com/download/android,Twitter for Android,314,"RT @TheRock: On my way to the #SuperBowl and just found out #JUMANJI is #1 - again. 

The last movie to open in December and still be #1 in…",748,0,960239375157116928,960239375157116928,en,2018-02-04 19:51:43.476276,"derby, UK",dips1,loves LFC and INDIAN cricket team
Vincent Bertignac,superbowl,2018-02-04 19:51:22,0,,False,,,,http://pbs.twimg.com/profile_images/447759569825959937/kq_DOGrp_normal.png,111674435,111674435,700,True,333333,,http://twitter.com,Twitter Web Client,700,"Un plaisir : regarder cette nuit le #SuperBowl 
Un regret : l'absence de mon équipe préférée, les @Giants !",0,0,960239375106920449,960239375106920449,fr,2018-02-04 19:51:43.477335,13000,Vincent___B,Sympathisant MoDem depuis la 1ère heure et habitant de la 4ème circonscription de Marseille.
Kenny Kincaid,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/910857854399238144/vKZr54jF_normal.jpg,2801054918,2801054918,379,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,379,RT @dallascowboys: Mood. #SuperBowl https://t.co/JU6MlV6ZT8,2665,0,960239374557466625,960239374557466625,en,2018-02-04 19:51:43.477928,,kenkin1428,
Maurice Schalt,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/914164273697390592/-f4R0_aT_normal.jpg,912695100312039424,912695100312039424,16,True,333333,,http://twitter.com/download/android,Twitter for Android,16,"SuperBowl kann kommen ✌🏈
#ranSB52 #ranNFL  #SuperBowl 
@Icke41 https://t.co/Jmi5fl52vA",0,0,960239373857026050,960239373857026050,de,2018-02-04 19:51:43.479224,Deutschland,MauriceSchalt,
Robert Bumbaco,superbowl,2018-02-04 19:51:21,0,,True,,,,http://pbs.twimg.com/profile_images/954438323577282560/NMpqk5Wk_normal.jpg,2741290390,2741290390,239,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,239,"RT @JohnCena: If this does not make your heart race, not matter WHO you follow, you may need to check your @NFL pulse #SuperBowl #NeverGive…",446,0,960239373739528192,960239373739528192,en,2018-02-04 19:51:43.479860,"Wayne, NJ",robertbumbaco14,WVHS 2017 🏀
zIKY,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/831371913909850114/PhpbXLHV_normal.jpg,17047727,17047727,339,False,000000,,http://twitter.com,Twitter Web Client,339,"The ""REAL"" Superbowl https://t.co/UcwVN4ZCIq",0,0,960239373387091969,960239373387091969,en,2018-02-04 19:51:43.481451,Vancouver BC,ziky,"Government Corruption, Rothschilds/Rockefeller, Illuminati, NASA Hoax, Aliens/Et's, UFOs, Alternative Energy, Anti-War, Spiritual, World Peace, etc.."
Marc Goldich,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/578604087039696896/-NLB_-Un_normal.jpeg,532649602,532649602,372,False,333333,,http://twitter.com/download/iphone,Twitter for iPhone,372,"RT @JeffSkversky: #Eagles RT Lane Johnson has his #SuperBowl game face on via @Lanejohnson65 

#SuperBowlSunday  
#SB52 https://t.co/PNz91r…",1,0,960239373047525376,960239373047525376,en,2018-02-04 19:51:43.482224,,MarcGoldich,"Representing consumers, employees, & whistleblowers victimized by corporate wrongdoing. https://t.co/vFOJjPlsB6  @elmwoodparkzoo"
Jarrunt8558 #2KDRAFTME,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/951212921077616640/PYXHW8Fw_normal.jpg,949731772669054976,949731772669054976,38,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,38,RT @KingJames: Best of luck to both the @Patriots &amp; @Eagles today in the Granddaddy of them all! May the best team be victorious 🙏🏾 #SuperB…,3484,0,960239372703498240,960239372703498240,en,2018-02-04 19:51:43.483666,Labrador City,Jarrunt85582k,PSN- Jarrunt8558 93 Overall PG 2KLeague Prospect. WATCH MY TWITCH STREAM AT JARRUNT8558
Peter Boykin MagaOneRadio.net,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/956006344942915584/yaz-9qMX_normal.jpg,24493104,24493104,57408,True,000000,,http://twitter.com/download/android,Twitter for Android,57408,RT @NewRightNetwork: @nflcommish : We Are ‘Proud’ of #NFL Players’ Social Activism. Paging the #XFL! #BOYCOTT These UnAmerican spoiled cryb…,131,0,960239372607152129,960239372607152129,en,2018-02-04 19:51:43.484846,"Washington, DC",peterboykin,"Host @MagaFirstNews
Daily #Periscope Shows & on
https://t.co/Rlk0lgIo1s


Working To Unite Americans to #MAGA
We MUST #Win #MidTerms! 
https://t.co/IYktZKaSNS
@NewRightNetwork"
DaPfaffe🌐,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/960238422836367360/T7H46wtC_normal.jpg,1234590571,1234590571,48,True,000000,,http://twitter.com/download/android,Twitter for Android,48,Einer der besten Tage im Jahr... #SuperBowl #ranNFL #ranSB52,0,0,960239371411709952,960239371411709952,de,2018-02-04 19:51:43.486201,"Bayern, Deutschland",DaPfaffe,Tweets hauptsächlich zu: #SkyBuli #SkyCL #ranNFL und anderen Sport oder TV Events - Bayern + #Packers Sympatisant - StarTrek Fan - #ILOVEGOASMASS -
joshie,superbowl,2018-02-04 19:51:21,0,,False,,,,http://pbs.twimg.com/profile_images/904085429691056129/pwd8MsP0_normal.jpg,3048754027,3048754027,428,False,333333,,http://twitter.com/download/iphone,Twitter for iPhone,428,RT @OldPlayerTweets: Hey Carson Wentz: how did you spend your night before the #SuperBowl preparing for the game? https://t.co/NJkX00Jmiy,6,0,960239370992316416,960239370992316416,en,2018-02-04 19:51:43.486766,born on may 17,josh_clauson,
DG letocia,superbowl,2018-02-04 19:51:21,0,860995141410185216,False,joelmirvo,960239069027536907,960239069027536907,http://pbs.twimg.com/profile_images/959819319990538240/onlYV_2U_normal.jpg,300459705,300459705,687,True,3C3940,,http://twitter.com/download/android,Twitter for Android,687,@joelmirvo é uma série de chorar q eu assisto aí o protagonista morreu dps do superbowl aí a morte dele vai ao ar hoje,0,0,960239370912567297,960239370912567297,pt,2018-02-04 19:51:43.487971,"Belém, Pará",captainpilgrim,"autoridade máxima na sociedade do spoiler, capitã-mor no clube do fracasso social, especialista magnânima em seriados badass e drama queen sempre que possível"
Mulligans Bar,superbowl,2018-02-04 19:51:20,0,,False,,,,http://pbs.twimg.com/profile_images/935318571286228994/DYTIGGgp_normal.jpg,935316355968065536,935316355968065536,22,True,333333,,http://twitter.com/download/iphone,Twitter for iPhone,22,Superbowl Party at Mulligans Bar - Come and enjoy lots of Beer Specials and free half time buffet. Fly Eagles Fly. https://t.co/zp4u80qzes,0,0,960239370551873536,960239370551873536,en,2018-02-04 19:51:43.488692,"Oaklyn, NJ",MulligansBar856,"1208 White Horse Pike, Oaklyn, New Jersey 08107.       856-854-3799"
cory britton,superbowl,2018-02-04 19:51:20,0,,False,,,,http://pbs.twimg.com/profile_images/712836796082556928/Tluxr0ZF_normal.jpg,199382401,199382401,63,False,333333,,http://twitter.com/download/iphone,Twitter for iPhone,63,Nervous as fuck... Bring it home Tom  #Superbowl,0,0,960239369926803456,960239369926803456,en,2018-02-04 19:51:43.489202,saskatoon,britzy11,A huge Riders and Canucks fan
Nico,superbowl,2018-02-04 19:51:20,0,,False,,,,http://pbs.twimg.com/profile_images/825305767247020032/HB9OsVLp_normal.jpg,820369758180823040,820369758180823040,0,True,333333,,http://twitter.com/download/android,Twitter for Android,0,#ranNFL  #ranNFLsuechtig  #SuperBowl #SBLII https://t.co/Ue2a2kZEAm,0,0,960239369738182664,960239369738182664,und,2018-02-04 19:51:43.489510,"Zeuthen, Deutschland",Nico97265130,
Crimson Tide Fan,superbowl,2018-02-04 19:51:20,0,,False,,,,http://pbs.twimg.com/profile_images/959260335642329090/JqE0vyWJ_normal.jpg,2764213526,2764213526,4598,False,333333,,http://twitter.com,Twitter Web Client,4598,"Since my team didn't make the Superbowl, would it be appropriate to say this is NOT MY Superbowl?",0,0,960239369645969419,960239369645969419,en,2018-02-04 19:51:43.489910,Where the goalposts stand,KapstoneKid,Just having a little online fun! Enjoy meeting new people. Love Alabama. Support all Crimson Tide sports! Nashville TN #RTR #RollTide
Shelby Fabian,superbowl,2018-02-04 19:51:20,0,,False,,,,http://pbs.twimg.com/profile_images/922581372266573831/BlORn0yd_normal.jpg,48499297,48499297,1062,True,333333,,http://twitter.com/download/android,Twitter for Android,1062,"RT @Phillies: These guys spent enough time in Philadelphia to know what a #SuperBowl win would mean for this city. #FlyEaglesFly

An @Eagle…",263,0,960239369406869505,960239369406869505,en,2018-02-04 19:51:43.490291,"Northampton, PA",bichon1200,Konkrete Kid // Mountain Hawk | #Eagles #Phillies #Flyers | #PSU #VATech | #TeamBacon | Former Manager of @Lehighsoftball | Mechanical Engineer |
